seed,trial_id,sinkage_init,friction,escape_dir_x,escape_dir_y,escaped,time_to_escape,final_proj,entrapped_steps,failure_mode,terminal_x,terminal_y,terminal_z
2,31,0.15637174064320197,0.19739882107470552,-0.6661949157714844,0.7457776665687561,False,-1,-13.413796424865723,0,no_progress,19.589660331898155,1.2994836936772451,-0.024147920577890957
2,32,0.21805250244721036,0.10169636662037074,0.5980919003486633,0.8014275431632996,True,137,3.016164779663086,0,ESCAPED,2.950544815439882,0.06898179316089781,-0.3389037766759383
2,33,0.1772852483472928,0.21012612968717437,-0.3227483034133911,0.9464848041534424,False,-1,-7.900137424468994,0,no_progress,19.859265509084018,-0.8928787047990786,-0.014007516661227952
2,34,0.22973259794375187,0.17135815138482385,0.8430901169776917,-0.5377722978591919,True,94,3.0314786434173584,0,ESCAPED,1.6024279668138697,0.010585937040772488,-0.026152513386444483
2,35,0.27504309456574993,0.11485871635897563,0.2544078528881073,0.9670970439910889,True,250,3.007192611694336,0,ESCAPED,10.01202472248087,-0.050419907021165195,-0.027660216581891738
2,36,0.22319301382326803,0.29266505737099485,0.9201722741127014,0.39151376485824585,True,80,3.0406298637390137,0,ESCAPED,1.319546322471019,-0.03556618406923288,-0.01612235242173728
2,37,0.17402434897588437,0.2141800304226723,-0.48894596099853516,-0.8723140954971313,False,-1,-14.365995407104492,0,lateral_OOB,17.791092310582446,5.375610724201196,-0.23025770902104614
2,38,0.26743263050854554,0.3167432408853875,0.2714731991291046,-0.9624459743499756,True,215,3.0151209831237793,0,ESCAPED,9.384469515566357,0.07840193531750682,-0.026114233227287065
2,39,0.15685517863895163,0.3441591233230469,-0.7516549229621887,-0.6595565676689148,False,-1,-16.006498336791992,0,no_progress,20.170804449733037,-0.9980883884559165,-0.022817977617441344
2,40,0.1611950559761885,0.1637321938474413,-0.7257170081138611,-0.6879932880401611,False,-1,-16.05157470703125,0,no_progress,19.5846199449774,0.5628683070490881,-0.02039109104976909
2,41,0.20013321519487315,0.2116508688726355,0.336283802986145,-0.9417607188224792,True,174,3.009734630584717,0,ESCAPED,6.490553308469737,-0.1640536736021084,-0.016994261299565796
